listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,sale_price_num,usable_area_num,bedrooms_num,monthly_condo_fee_num,bathrooms_num,parking_spaces_num,yearly_iptu_num,suburb_std,price_per_m2,bedrooms_cat,suburb_key,condo_annual,iptu_annual,carry_annual,acquisition_cost,adr_bairro,adr_med_bairro,n_preco,occ_proxy_bairro,yield_liq_baixo,yield_liq_base,yield_liq_alto
2743411591,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-128m2-venda-RS2100000-id-2743411591/,Apartamento com 03 suítes na Meia Praia em Itapema,Venda,apartamento,UNIT,2100000.0,,,,800.0,"[""POOL"", ""BARBECUE_GRILL"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""SPORTS_COURT"", ""KITCHEN"", ""DEPOSIT"", ""INTERCOM"", ""ALARM_SYSTEM"", ""HEATING"", ""FULL_CABLING"", ""ADULT_GAME_ROOM"", ""SAFETY_CIRCUIT""]",128,4,3,3,SC,Itapema,Castelo Branco,CR Soluções Imobiliárias,GRUPOZAP,2025-01-11 00:00:00.000,2100000.0,128,3,800.0,4,3,,castelo branco,16406.25,3Q,castelo branco,9600.0,0.0,9600.0,2184000.0,,,,,,,
2725681140,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-210m2-venda-RS2100000-id-2725681140/,Apartamento mobiliado com 4 suítes sendo uma master em Meia Praia - Itapema - SC,Venda,apartamento,UNIT,2100000.0,,,2010.0,1100.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""RECREATION_AREA"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE"", ""GAMES_ROOM"", ""SAUNA"", ""SPA""]",210,5,4,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,2100000.0,210,4,1100.0,5,2,2010.0,meia praia,10000.0,4Q+,meia praia,13200.0,2010.0,15210.0,2184000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,4.428122206539308,5.89227957167299,7.356436936806672
2768968862,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-122m2-venda-RS1749790-id-2768968862/,Apartamento em Rua 286 - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,1749790.0,,,1285.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""PLAYGROUND"", ""PARTY_HALL"", ""DEPOSIT"", ""ADULT_GAME_ROOM""]",122,4,3,2,SC,Itapema,Castelo Branco,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,1749790.0,122,3,650.0,4,2,1285.0,castelo branco,14342.540983606556,3Q,castelo branco,7800.0,1285.0,9085.0,1819781.6,,,,,,,
2752690429,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-210m2-venda-RS4990000-id-2752690429/,Apartamento Meia Praia Vista Mar,Venda,apartamento,UNIT,4990000.0,,,1200.0,900.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""CABLE_TV"", ""ADULT_GAME_ROOM"", ""FITNESS_ROOM"", ""SEA_VIEW"", ""EXTERIOR_VIEW""]",210,5,4,3,SC,Itapema,Meia Praia,Crédito Real | Bombinhas,GRUPOZAP,2025-01-11 00:00:00.000,4990000.0,210,4,900.0,5,3,1200.0,meia praia,23761.904761904763,4Q+,meia praia,10800.0,1200.0,12000.0,5189600.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.9253928817407606,2.54157133199742,3.1577497822540797
2764630849,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-189m2-venda-RS8200000-id-2764630849/,Apartamento frente mar mobiliado no Edifício Venezia em Itapema,Venda,apartamento,UNIT,8200000.0,,,0.0,0.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""SERVICE_AREA"", ""CLOSET"", ""KITCHEN"", ""DINNER_ROOM"", ""SEA_VIEW""]",189,5,4,4,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,8200000.0,189,4,0.0,5,4,0.0,meia praia,43386.24338624338,4Q+,meia praia,0.0,0.0,0.0,8528000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.3123849553332376,1.6873520854284487,2.06231921552366
2741204373,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-118m2-venda-RS1833150-id-2741204373/,"Apartamento com 3 suítes, 118 m² no Centro de Itapema/SC.",Venda,apartamento,UNIT,1833150.0,,,0.0,0.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM"", ""SEA_VIEW"", ""ADULT_GAME_ROOM""]",118,4,3,2,SC,Itapema,Centro,RHINNO INVESTIMENTOS IMOBILIARIOS,GRUPOZAP,2025-01-11 00:00:00.000,1833150.0,118,3,0.0,4,2,0.0,centro,15535.169491525425,3Q,centro,0.0,0.0,0.0,1906476.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,3.6298610528468958,4.666964210803152,5.704067368759408
2767583626,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-169m2-venda-RS2775714-id-2767583626/,Apartamento no bairro Meia Praia,Venda,apartamento,UNIT,2775714.0,,,100.0,300.0,"[""GARAGE""]",169,4,4,4,SC,Itapema,Meia Praia,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,2775714.0,169,4,300.0,4,4,100.0,meia praia,16424.343195266272,4Q+,meia praia,3600.0,100.0,3700.0,2886742.56,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,3.7488687245744043,4.856594688697773,5.964320652821141
2764634535,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-189m2-venda-RS3650000-id-2764634535/,Apartamento à venda no Edifício Las Vegas em Itapema com 189m² privativos,Venda,apartamento,UNIT,3650000.0,,,0.0,0.0,"[""BARBECUE_GRILL"", ""SERVICE_AREA"", ""DINNER_ROOM"", ""KITCHEN""]",189,5,4,4,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,3650000.0,189,4,0.0,5,4,0.0,meia praia,19312.16931216932,4Q+,meia praia,0.0,0.0,0.0,3796000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,2.948371680474671,3.7907635891817204,4.63315549788877
2759605153,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-130m2-venda-RS1990000-id-2759605153/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,1990000.0,,,1200.0,650.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""INTERCOM"", ""CABLE_TV"", ""HEATING"", ""RECEPTION"", ""ADULT_GAME_ROOM"", ""SAUNA""]",130,4,3,2,SC,Itapema,Meia Praia,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,1990000.0,130,3,650.0,4,2,1200.0,meia praia,15307.692307692309,3Q,meia praia,7800.0,1200.0,9000.0,2069600.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.49204992982554,3.3283118071747775,4.164573684524015
2722632584,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-118m2-venda-RS2300000-id-2722632584/,"V3081, Imóvel mobiliado a em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,2300000.0,,,,,"[""POOL"", ""FURNISHED"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",118,1,3,2,SC,Itapema,Meia Praia,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,2300000.0,118,3,,1,2,,meia praia,19491.525423728814,3Q,meia praia,0.0,0.0,0.0,2392000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.5324191198858435,3.255967439853227,3.9795157598206106
2694771595,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-118m2-venda-RS1900000-id-2694771595/,Apartamento alto padrão Meia Praia,Venda,apartamento,UNIT,1900000.0,,,0.0,0.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GARAGE"", ""PLAYGROUND"", ""KITCHEN"", ""ADULT_GAME_ROOM""]",118,4,3,2,SC,Itapema,Meia Praia,Imobiliária Rumo,GRUPOZAP,2025-01-11 00:00:00.000,1900000.0,118,3,0.0,4,2,0.0,meia praia,16101.694915254237,3Q,meia praia,0.0,0.0,0.0,1976000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.0655599872302313,3.941434269296012,4.817308551361792
2658748181,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-130m2-venda-RS3700000-id-2658748181/,Apartamento à venda no Centro de Itapema,Venda,apartamento,UNIT,3700000.0,,,0.0,0.0,"[""AIR_CONDITIONING"", ""KITCHEN"", ""POOL"", ""SEA_VIEW"", ""BARBECUE_GRILL""]",130,4,3,2,SC,Itapema,Centro,ALVES & VARGAS,GRUPOZAP,2025-01-11 00:00:00.000,3700000.0,130,3,0.0,4,2,0.0,centro,28461.53846153846,3Q,centro,0.0,0.0,0.0,3848000.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,1.7983999429800774,2.3122284981172423,2.8260570532544076
2764220614,https://www.vivareal.com.br/imovel/apartamento-3-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS999000-id-2764220614/,IMÓVEL PRONTO FINAMENTE MOBILIADO 03 DORMITÓRIOS,Venda,apartamento,UNIT,999000.0,,,,,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM"", ""CABLE_TV"", ""HEATING"", ""HIKING_TRAIL"", ""SAUNA""]",70,2,3,1,SC,Itapema,Morretes,Galaxy Investimentos Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,999000.0,70,3,,2,1,,morretes,14271.42857142857,3Q,morretes,0.0,0.0,0.0,1038960.0,710.6026399420332,661.4611111111111,11.0,0.972064393939394,5.679397350637808,7.302082307962898,8.924767265287988
2760222329,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-129m2-venda-RS1850000-id-2760222329/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,1850000.0,,,2500.0,1000.0,"[""POOL"", ""BARBECUE_GRILL"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""NEAR_HOSPITAL"", ""SPORTS_COURT"", ""ALARM_SYSTEM"", ""CABLE_TV"", ""HEATING"", ""RECEPTION""]",129,4,3,3,SC,Itapema,Meia Praia,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,1850000.0,129,3,1000.0,4,3,2500.0,meia praia,14341.08527131783,3Q,meia praia,12000.0,2500.0,14500.0,1924000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.3947747062198217,3.2943212661792716,4.193867826138722
2743388379,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-64m2-venda-RS820000-id-2743388379/,APARTAMENTO À VENDA DE 02 QUARTOS EM ITAPEMA SC,Venda,apartamento,UNIT,820000.0,,,0.0,0.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""GAMES_ROOM"", ""ELECTRONIC_GATE"", ""DISABLED_ACCESS""]",64,3,2,1,SC,Itapema,Morretes,PB IMÓVEIS,GRUPOZAP,2025-01-11 00:00:00.000,820000.0,64,2,0.0,3,1,0.0,morretes,12812.5,2Q,morretes,0.0,0.0,0.0,852800.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,6.381319184541592,8.204553237267762,10.027787289993933
2754150496,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-184m2-venda-RS2698800-id-2754150496/,"APARTAMENTO LANÇAMENTO COM 4 SUITES, 450 MTS DO MAR EM CENTRO- ITAPEMA- SC",Venda,apartamento,UNIT,2698800.0,,,,,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""RECREATION_AREA"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""DINNER_ROOM"", ""TOYS_PLACE"", ""PET_SPACE"", ""ADULT_POOL"", ""MASSAGE"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""SPA"", ""SAUNA"", ""COWORKING"", ""ELECTRONIC_GATE"", ""LAVABO"", ""PORCELAIN""]",184,4,4,3,SC,Itapema,Centro,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,2698800.0,184,4,,4,3,,centro,14667.391304347826,4Q+,centro,0.0,0.0,0.0,2806752.0,1063.7238845246425,896.2962962962963,9.0,0.7692458768782446,3.147017337520914,4.046165148241175,4.945312958961436
2750140690,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-123m2-venda-RS2699000-id-2750140690/,"Apartamento 3 Suítes para Venda, Itapema SC",Venda,apartamento,UNIT,2699000.0,,,1000.0,650.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""BALCONY"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""KITCHEN""]",123,1,3,0,SC,Itapema,Meia Praia,Auxiliadora Predial - Florianópolis - Campeche,GRUPOZAP,2025-01-11 00:00:00.000,2699000.0,123,3,650.0,1,0,1000.0,meia praia,21943.08943089431,3Q,meia praia,7800.0,1000.0,8800.0,2806960.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,1.8445387660554253,2.4611231068946187,3.077707447733812
2763648323,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-66m2-venda-RS830000-id-2763648323/,Apartamento 2 dormitórios à venda Morretes - Zona 3 Itapema/SC,Venda,apartamento,UNIT,830000.0,,,,0.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PARTY_HALL"", ""KITCHEN_CABINETS"", ""KITCHEN"", ""ELECTRIC_GENERATOR"", ""INTERCOM"", ""LARGE_WINDOW"", ""DINNER_ROOM"", ""RECEPTION""]",66,2,2,1,SC,Itapema,Tabuleiro dos Oliveiras,REDE MOI,GRUPOZAP,2025-01-11 00:00:00.000,830000.0,66,2,0.0,2,1,,tabuleiro dos oliveiras,12575.757575757576,2Q,tabuleiro dos oliveiras,0.0,0.0,0.0,863200.0,501.804682868185,469.8544117647059,12.0,0.8788211572510057,4.8272250178020055,6.2064321657454355,7.5856393136888665
2767586921,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-139m2-venda-RS3100000-id-2767586921/,MUITO ABAIXO DO VALOR! APARTAMENTO MOBILIADO E DECORADO EM ITAPEMA!,Venda,apartamento,UNIT,3100000.0,,,0.0,0.0,[],139,3,3,2,SC,Itapema,Centro,Matheus Aluoto Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,3100000.0,139,3,0.0,3,2,0.0,centro,22302.15827338129,3Q,centro,0.0,0.0,0.0,3224000.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,2.1464773512988025,2.7597565945270315,3.373035837755261
2745759310,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-270m2-venda-RS3600000-id-2745759310/,Apartamento a venda na beira mar com 4 suítes. acessibilidade para cadeirantes,Venda,apartamento,UNIT,3600000.0,,,2000.0,800.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""PETS_ALLOWED"", ""GARAGE"", ""AIR_CONDITIONING"", ""GARDEN"", ""SERVICE_AREA"", ""BARBECUE_BALCONY"", ""BICYCLES_PLACE"", ""KITCHEN"", ""DEPOSIT"", ""INTERCOM"", ""DINNER_ROOM"", ""HEATING"", ""CARETAKER"", ""SEA_VIEW"", ""EXTERIOR_VIEW""]",270,5,4,2,SC,Itapema,Meia Praia,Crédito Real | Itapema,GRUPOZAP,2025-01-11 00:00:00.000,3600000.0,270,4,800.0,5,2,2000.0,meia praia,13333.333333333334,4Q+,meia praia,9600.0,2000.0,11600.0,3744000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,2.6794922273188706,3.533584023646851,4.387675819974832
2661820378,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-66m2-venda-RS930000-id-2661820378/,APTO 2 SUÍTES MORRETES,Venda,apartamento,UNIT,930000.0,,,740.0,370.0,"[""ELEVATOR"", ""GYM"", ""PETS_ALLOWED"", ""GARAGE"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""FITNESS_ROOM"", ""ADULT_GAME_ROOM""]",66,1,2,1,SC,Itapema,Morretes,Crédito Real | Itapema,GRUPOZAP,2025-01-11 00:00:00.000,930000.0,66,2,370.0,1,1,740.0,morretes,14090.90909090909,2Q,morretes,4440.0,740.0,5180.0,967200.0,655.3652266237627,460.3389895651819,60.0,0.9362838044791029,5.090972912093745,6.698555625250152,8.306138338406562
2758865318,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-84m2-venda-RS1200000-id-2758865318/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,1200000.0,,,1200.0,700.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""GOURMET_BALCONY"", ""PARTY_HALL"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""INTERCOM"", ""SAFETY_CIRCUIT"", ""ADULT_GAME_ROOM"", ""RECEPTION""]",84,3,2,2,SC,Itapema,Meia Praia,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,1200000.0,84,2,700.0,3,2,1200.0,meia praia,14285.714285714286,2Q,meia praia,8400.0,1200.0,9600.0,1248000.0,552.6271367712641,488.5172413793104,191.0,0.895976519444064,2.907754476734282,3.958321689867154,5.008888903000027
2582262193,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-140m2-venda-RS1390000-id-2582262193/,APTO 3 SUITES MEIA PRAIA ITAPEMA A 300M DA PRAIA,Venda,apartamento,UNIT,1390000.0,,,,,"[""BALCONY"", ""KITCHEN""]",140,4,3,1,SC,Itapema,Meia Praia,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,1390000.0,140,3,,4,1,,meia praia,9928.57142857143,3Q,meia praia,0.0,0.0,0.0,1445600.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,4.190333795494561,5.387572022778721,6.584810250062881
2764631686,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-190m2-venda-RS5998000-id-2764631686/,Apartamento no Edifício Magnifique Imperiale em Itapema com 190m² privativos,Venda,apartamento,UNIT,5998000.0,,,0.0,0.0,"[""DINNER_ROOM"", ""SERVICE_AREA"", ""BARBECUE_GRILL"", ""KITCHEN""]",190,5,4,2,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,5998000.0,190,4,0.0,5,2,0.0,meia praia,31568.42105263158,4Q+,meia praia,0.0,0.0,0.0,6237920.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,1.794190835900725,2.3068167890152185,2.8194427421297115
2569301710,https://www.vivareal.com.br/imovel/apartamento-4-quartos-morretes-bairros-itapema-com-garagem-236m2-venda-RS5200000-id-2569301710/,APARTAMENTO FRENTE MAR 4 SUÍTES 3 VAGAS ITAPEMA SC,Venda,apartamento,UNIT,5200000.0,,,5089.0,3021.0,"[""BALCONY"", ""KITCHEN""]",236,5,4,3,SC,Itapema,Morretes,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,5200000.0,236,4,3021.0,5,3,5089.0,morretes,22033.898305084746,4Q+,morretes,36252.0,5089.0,41341.0,5408000.0,1138.454800511308,1116.551724137931,5.0,0.8696412021713226,0.9836065180742922,1.4830488283947576,1.9824911387152238
2761790131,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-155m2-venda-RS3500000-id-2761790131/,"Edificio La Victoria em Meia Praia, 4 quartos, 4 suítes, 3 vaga.",Venda,apartamento,UNIT,3500000.0,,,1500.0,547.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GOURMET_SPACE"", ""AIR_CONDITIONING"", ""BUILTIN_WARDROBE"", ""KITCHEN_CABINETS"", ""INTERNET_ACCESS"", ""CLOSET"", ""KITCHEN"", ""INTERCOM"", ""LARGE_WINDOW"", ""LAUNDRY"", ""DINNER_ROOM"", ""ALARM_SYSTEM"", ""HEATING"", ""BATHTUB"", ""ECO_GARBAGE_COLLECTOR"", ""SAFETY_CIRCUIT"", ""DIGITAL_LOCKER""]",155,5,4,3,SC,Itapema,Meia Praia,Nossa Casa Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,3500000.0,155,4,547.0,5,3,1500.0,meia praia,22580.64516129032,4Q+,meia praia,6564.0,1500.0,8064.0,3640000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,2.853192005242267,3.7316864243224757,4.610180843402684
2747828725,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-121m2-venda-RS1250000-id-2747828725/,"Apartamento 03 Dormitórios sendo 01 Suíte em Meia Praia, Itapema.",Venda,apartamento,UNIT,1250000.0,,,5400.0,700.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""SERVICE_AREA"", ""CONCIERGE_24H"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""ECO_GARBAGE_COLLECTOR""]",121,2,3,2,SC,Itapema,Meia Praia,REDE MOI,GRUPOZAP,2025-01-11 00:00:00.000,1250000.0,121,3,700.0,2,2,5400.0,meia praia,10330.578512396694,3Q,meia praia,8400.0,5400.0,13800.0,1300000.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,3.5981127190514903,4.929441627791476,6.260770536531463
2764632937,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-127m2-venda-RS2538800-id-2764632937/,Apartamento Mobiliado no Edifício Dom Benedito em Itapema,Venda,apartamento,UNIT,2538800.0,,,0.0,0.0,"[""FURNISHED"", ""SERVICE_AREA""]",127,3,3,2,SC,Itapema,Meia Praia,Imobille Negócios Imobiliários,GRUPOZAP,2025-01-11 00:00:00.000,2538800.0,127,3,0.0,3,2,0.0,meia praia,19990.55118110236,3Q,meia praia,0.0,0.0,0.0,2640352.0,729.4952924602663,700.138658909091,332.0,0.9514336358035637,2.29421930665568,2.949710537128731,3.6052017676017822
2511795593,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-itapema-com-garagem-140m2-venda-RS1900000-id-2511795593/,"Apartamento 3 Suítes 3 Vagas, Centro de Itapema!",Venda,apartamento,UNIT,1900000.0,,,0.0,,"[""KITCHEN""]",140,4,3,3,SC,Itapema,Centro,CONFIARI INVESTIMENTOS IMOBILIÁRIOS,GRUPOZAP,2025-01-11 00:00:00.000,1900000.0,140,3,,4,3,0.0,centro,13571.42857142857,3Q,centro,0.0,0.0,0.0,1976000.0,833.3876839484977,792.4940476190476,47.0,0.9772329573351706,3.5021472573822563,4.502760759491473,5.503374261600688
2764977039,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-180m2-venda-RS3800000-id-2764977039/,"Apartamento de Luxo à Beira-Mar, 4 suítes, em Meia Praia, Itapema",Venda,apartamento,UNIT,3800000.0,,,3500.0,1100.0,"[""POOL"", ""FURNISHED"", ""BARBECUE_GRILL"", ""BALCONY"", ""GOURMET_SPACE"", ""KITCHEN""]",180,5,4,3,SC,Itapema,Meia Praia,Rosemeire Francelino,GRUPOZAP,2025-01-11 00:00:00.000,3800000.0,180,4,1100.0,5,3,3500.0,meia praia,21111.11111111111,4Q+,meia praia,13200.0,3500.0,16700.0,3952000.0,1347.8270539312782,1146.4649829787236,68.0,0.9091959686079666,2.4094177376219257,3.218557334143171,4.0276969306644155
